"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2018 in 1000 USD ","2019 in 1000 USD ","2020 in 1000 USD ","2021 in 1000 USD ","2022 in 1000 USD ","2023 in 1000 USD "
"H5","TUN"," Total","Tunisia","COM","Comoros","Export",6,571.295,719.837,621.72,385.848,718.332,
"H5","TUN"," Total","Tunisia","COM","Comoros","Import",5,24.806,0.21,0.45,2.279,2.433,
"H5","TUN"," Total","Tunisia","CPV","Cape Verde","Export",6,26.85,99.308,54.222,238.4,117.873,
"H5","TUN"," Total","Tunisia","CPV","Cape Verde","Import",5,0.637,,425.883,19.496,,
"H5","TUN"," Total","Tunisia","CRI","Costa Rica","Export",6,196.255,117.697,137.196,12.876,184.168,
"H5","TUN"," Total","Tunisia","CRI","Costa Rica","Import",5,3125.401,6122.62,8322.169,7370.557,5530.751,
"H5","TUN"," Total","Tunisia","CUB","Cuba","Export",6,1478.683,1338.733,463.041,334.062,862.423,
"H5","TUN"," Total","Tunisia","CUB","Cuba","Import",5,355.796,320.336,153.417,55.489,231.938,
"H5","TUN"," Total","Tunisia","CYM","Cayman Islands","Export",6,22.135,19.387,,,,
"H5","TUN"," Total","Tunisia","CYM","Cayman Islands","Import",5,,1.239,,,1.926,
"H5","TUN"," Total","Tunisia","CYP","Cyprus","Export",6,12899.262,1470.649,1975.885,3078.962,1001.063,
"H5","TUN"," Total","Tunisia","CYP","Cyprus","Import",5,16565.411,1183.734,1813.607,2422.178,3323.561,
"H5","TUN"," Total","Tunisia","CZE","Czech Republic","Export",6,125768.33,93467.239,66470.357,85323.346,88004.944,
"H5","TUN"," Total","Tunisia","CZE","Czech Republic","Import",5,89370,96433.491,85878.996,114773.177,145343.46,
"H5","TUN"," Total","Tunisia","DEU","Germany","Export",6,1862400.722,1920102.721,1710183.338,2136279.885,2396191.636,
"H5","TUN"," Total","Tunisia","DEU","Germany","Import",5,1730651.478,1459959.339,1273630.471,1470882.626,1494150.452,
"H5","TUN"," Total","Tunisia","DJI","Djibouti","Export",6,895.47,699.878,407.609,817.998,579.828,
"H5","TUN"," Total","Tunisia","DJI","Djibouti","Import",5,76.731,,,,0.306,
"H5","TUN"," Total","Tunisia","DNK","Denmark","Export",6,16442.898,15063.312,10451.588,14022.71,20405.061,
"H5","TUN"," Total","Tunisia","DNK","Denmark","Import",5,55470.182,61132.927,48559.789,41822.24,52996.746,
"H5","TUN"," Total","Tunisia","DOM","Dominican Republic","Export",6,217.982,81.195,50.148,549.678,2187.25,
"H5","TUN"," Total","Tunisia","DOM","Dominican Republic","Import",5,1251.765,1213.413,1230.205,1265.993,1615.567,
"H5","TUN"," Total","Tunisia","DZA","Algeria","Export",6,424774.549,396525.683,296718.95,236614.312,329016.432,
"H5","TUN"," Total","Tunisia","DZA","Algeria","Import",5,972822.103,1432404.332,911430.85,792833.873,1588331.893,
"H5","TUN"," Total","Tunisia","ECU","Ecuador","Export",6,5.067,,240.832,219.638,32.2,
"H5","TUN"," Total","Tunisia","ECU","Ecuador","Import",5,23751.662,18901.102,29336.082,40520.574,25319.565,
"H5","TUN"," Total","Tunisia","EGY","Egypt, Arab Rep.","Export",6,57978.755,57553.451,52276.906,67030.07,58742.849,
"H5","TUN"," Total","Tunisia","EGY","Egypt, Arab Rep.","Import",5,420193.915,469291.926,252187.513,269894.507,315041.512,
"H5","TUN"," Total","Tunisia","ERI","Eritrea","Export",6,653.53,381.471,,,,
"H5","TUN"," Total","Tunisia","ERI","Eritrea","Import",5,0.04,8.614,,,,
"H5","TUN"," Total","Tunisia","ESP","Spain","Export",6,778725.904,563575.524,811905.636,678923.58,831677.373,
"H5","TUN"," Total","Tunisia","ESP","Spain","Import",5,1006251.947,876595.762,772805.469,946260.423,1113140.11,
"H5","TUN"," Total","Tunisia","EST","Estonia","Export",6,705.461,1297.473,629.26,498.213,627.269,
"H5","TUN"," Total","Tunisia","EST","Estonia","Import",5,1721.946,1547.605,2286.738,2696.73,2035.29,
"H5","TUN"," Total","Tunisia","ETH","Ethiopia(excludes Eritrea)","Export",6,42756.01,33343.015,28131.453,23262.834,20195.025,
"H5","TUN"," Total","Tunisia","ETH","Ethiopia(excludes Eritrea)","Import",5,641.466,447.854,263.511,541.127,701.436,
"H5","TUN"," Total","Tunisia","FIN","Finland","Export",6,14919.907,9981.96,6151.655,3037.529,3246.815,
"H5","TUN"," Total","Tunisia","FIN","Finland","Import",5,88933.091,61696.045,51508.765,80565.36,68028.286,
"H5","TUN"," Total","Tunisia","FJI","Fiji","Export",6,,6.815,,,,
"H5","TUN"," Total","Tunisia","FJI","Fiji","Import",5,,,0.114,,,
"H5","TUN"," Total","Tunisia","FLK","Falkland Island","Import",5,,,,0.115,,
"H5","TUN"," Total","Tunisia","FRA","France","Export",6,4552387.851,4352576.491,3635501.095,4019596.66,4127782.643,
"H5","TUN"," Total","Tunisia","FRA","France","Import",5,3247526.655,3067838.405,2383393.353,2570440.735,2765299.116,
"H5","TUN"," Total","Tunisia","FRO","Faeroe Islands","Import",5,,,0.537,,2.18,
"H5","TUN"," Total","Tunisia","GAB","Gabon","Export",6,21039.561,21074.474,19974.376,24662.566,23093.117,
"H5","TUN"," Total","Tunisia","GAB","Gabon","Import",5,477.156,632.335,339.106,455.26,500.26,
"H5","TUN"," Total","Tunisia","GBR","United Kingdom","Export",6,275483.584,323595.967,276992.807,272165.204,458430.541,
"H5","TUN"," Total","Tunisia","GBR","United Kingdom","Import",5,251777.87,261436.655,214518.065,238990.987,219758.502,
"H5","TUN"," Total","Tunisia","GEO","Georgia","Export",6,201.038,45.995,216.269,797.172,266.333,
"H5","TUN"," Total","Tunisia","GEO","Georgia","Import",5,944.983,1210.313,4400.521,9278.597,79251.501,
"H5","TUN"," Total","Tunisia","GHA","Ghana","Export",6,20879.631,26113.778,16046.488,22928.276,18119.649,
"H5","TUN"," Total","Tunisia","GHA","Ghana","Import",5,11044.709,11653.872,17524.891,10820.941,19206.098,
"H5","TUN"," Total","Tunisia","GIB","Gibraltar","Export",6,13390.399,48.35,4.318,12770.606,3.394,
"H5","TUN"," Total","Tunisia","GIB","Gibraltar","Import",5,137.114,159.727,35.526,,,
"H5","TUN"," Total","Tunisia","GIN","Guinea","Export",6,19031.482,18145.083,25918.487,30243.446,36812.004,
"H5","TUN"," Total","Tunisia","GIN","Guinea","Import",5,26.46,1116.618,2427.561,848.24,2550.291,
"H5","TUN"," Total","Tunisia","GMB","Gambia, The","Export",6,2776.007,3728.344,2822.206,4057.493,4852.572,
"H5","TUN"," Total","Tunisia","GMB","Gambia, The","Import",5,1650.596,1683.161,1542.06,426.186,7.305,
"H5","TUN"," Total","Tunisia","GNB","Guinea-Bissau","Export",6,95.211,23.481,1063.1,397.146,4222.344,
"H5","TUN"," Total","Tunisia","GNB","Guinea-Bissau","Import",5,,27.104,4.552,1.201,,
"H5","TUN"," Total","Tunisia","GNQ","Equatorial Guinea","Export",6,5390.4,3028.847,4556.716,3547.71,4166.115,
"H5","TUN"," Total","Tunisia","GNQ","Equatorial Guinea","Import",5,1271.244,332.169,,9.819,10.895,
"H5","TUN"," Total","Tunisia","GRC","Greece","Export",6,30464.295,24854.93,66673.96,62933.751,65292.69,
"H5","TUN"," Total","Tunisia","GRC","Greece","Import",5,261382.824,154102.865,223847.653,556027.211,482834.578,
"H5","TUN"," Total","Tunisia","GRD","Grenada","Export",6,,,37.327,,,
"H5","TUN"," Total","Tunisia","GRD","Grenada","Import",5,210.171,6.122,0.466,,,
"H5","TUN"," Total","Tunisia","GTM","Guatemala","Export",6,14.367,157.276,250.74,193.026,114.52,
"H5","TUN"," Total","Tunisia","GTM","Guatemala","Import",5,34.459,38.67,125.962,23.696,768.542,
"H5","TUN"," Total","Tunisia","GUY","Guyana","Export",6,32.757,28.725,60.163,37.155,,
"H5","TUN"," Total","Tunisia","GUY","Guyana","Import",5,1.355,,,,,
"H5","TUN"," Total","Tunisia","HKG","Hong Kong, China","Export",6,33766.448,14187.103,26535.73,46805.339,41855.717,
"H5","TUN"," Total","Tunisia","HKG","Hong Kong, China","Import",5,43872.934,41152.611,49737.741,44876.365,46999.753,
"H5","TUN"," Total","Tunisia","HND","Honduras","Export",6,,8.756,23.758,22743.316,8753.391,
"H5","TUN"," Total","Tunisia","HND","Honduras","Import",5,138.847,53.286,427.07,611.708,1197.043,
"H5","TUN"," Total","Tunisia","HRV","Croatia","Export",6,3372.722,2863.45,27622.727,4516.528,4934.652,
"H5","TUN"," Total","Tunisia","HRV","Croatia","Import",5,41891.908,6037.993,3281.604,5880.646,7422.041,
"H5","TUN"," Total","Tunisia","HTI","Haiti","Export",6,73.061,1512.521,,36.484,,
"H5","TUN"," Total","Tunisia","HTI","Haiti","Import",5,1.481,0.274,,0.65,0.392,
"H5","TUN"," Total","Tunisia","HUN","Hungary","Export",6,57437.202,66348.924,32111.383,48772.658,38798.304,
"H5","TUN"," Total","Tunisia","HUN","Hungary","Import",5,100425.602,73608.715,73405.656,87362.436,88817.995,
"H5","TUN"," Total","Tunisia","IDN","Indonesia","Export",6,17658.95,29429.941,23357.522,29961.122,27470.047,
"H5","TUN"," Total","Tunisia","IDN","Indonesia","Import",5,62228.81,57476.956,43667.118,96638.272,212534.304,
"H5","TUN"," Total","Tunisia","IND","India","Export",6,89696.752,90121.325,69382.083,171110.725,304413.249,
"H5","TUN"," Total","Tunisia","IND","India","Import",5,353811.194,337189.271,286313.209,422635.51,531974.38,
"H5","TUN"," Total","Tunisia","IRL","Ireland","Export",6,18855.926,69829.563,60525.552,78050.794,101608.127,
"H5","TUN"," Total","Tunisia","IRL","Ireland","Import",5,46779.451,48143.566,46647.732,42555.362,43505.624,
"H5","TUN"," Total","Tunisia","IRN","Iran, Islamic Rep.","Export",6,15080.721,7359.21,886.231,2961.844,1420.34,
"H5","TUN"," Total","Tunisia","IRN","Iran, Islamic Rep.","Import",5,24582.18,3229.146,2440.377,2410.697,1385.005,
"H5","TUN"," Total","Tunisia","IRQ","Iraq","Export",6,9345.874,10008.406,10123.694,13632.27,14857.6,
"H5","TUN"," Total","Tunisia","IRQ","Iraq","Import",5,23.224,127.394,46.314,51.18,109.746,
"H5","TUN"," Total","Tunisia","ISL","Iceland","Export",6,2090.587,3973.316,2674.517,1464.814,2567.681,
"H5","TUN"," Total","Tunisia","ISL","Iceland","Import",5,477.507,517.668,1048.376,404.308,3863.819,
"H5","TUN"," Total","Tunisia","ISR","Israel","Import",5,,,282.9,,,
"H5","TUN"," Total","Tunisia","ITA","Italy","Export",6,2468243.107,2415391.36,2343826.725,3067023.037,3118673.416,
"H5","TUN"," Total","Tunisia","ITA","Italy","Import",5,3559036.051,3319750.702,2617718.753,3034077.782,3895673.987,
"H5","TUN"," Total","Tunisia","JAM","Jamaica","Export",6,,,,,0.423,
"H5","TUN"," Total","Tunisia","JAM","Jamaica","Import",5,22.305,9.132,2.819,33.589,64.978,
"H5","TUN"," Total","Tunisia","JOR","Jordan","Export",6,20128.292,14009.561,20991.84,19915.129,15961.191,
"H5","TUN"," Total","Tunisia","JOR","Jordan","Import",5,18184.797,15208.266,11906.078,18578.643,25268.4,
"H5","TUN"," Total","Tunisia","JPN","Japan","Export",6,12406.666,22463.377,36516.592,47528.174,32988.156,
"H5","TUN"," Total","Tunisia","JPN","Japan","Import",5,312492.473,230730.372,169787.728,181715.362,183841.873,
"H5","TUN"," Total","Tunisia","KAZ","Kazakhstan","Export",6,285.548,15.557,134.106,5.468,260.694,
"H5","TUN"," Total","Tunisia","KAZ","Kazakhstan","Import",5,51436.517,42593.943,23199.86,16648.074,81528.486,
"H5","TUN"," Total","Tunisia","KEN","Kenya","Export",6,19115.438,1568.692,6751.386,21329.494,18501.924,
"H5","TUN"," Total","Tunisia","KEN","Kenya","Import",5,2570.817,1542.411,121.059,10004.242,8241.895,
"H5","TUN"," Total","Tunisia","KGZ","Kyrgyz Republic","Export",6,,7.212,,,,
"H5","TUN"," Total","Tunisia","KGZ","Kyrgyz Republic","Import",5,80.896,272.082,0.389,116.397,42.149,
"H5","TUN"," Total","Tunisia","KHM","Cambodia","Export",6,33.643,92.905,117.778,312.065,298.036,
"H5","TUN"," Total","Tunisia","KHM","Cambodia","Import",5,1020.77,821.744,867.607,734.704,635.324,
"H5","TUN"," Total","Tunisia","KOR","Korea, Rep.","Export",6,25392.443,13359.312,19463.797,25168.356,29451.46,
"H5","TUN"," Total","Tunisia","KOR","Korea, Rep.","Import",5,223488.498,251485.716,150176.433,319966.941,203878.331,
"H5","TUN"," Total","Tunisia","KWT","Kuwait","Export",6,6871.989,4525.535,4447.201,4538.333,3925.773,
"H5","TUN"," Total","Tunisia","KWT","Kuwait","Import",5,16039.627,18261.335,12438.689,39223.765,47410.897,
"H5","TUN"," Total","Tunisia","LAO","Lao PDR","Import",5,11.912,29.698,17.82,17.979,31.89,
"H5","TUN"," Total","Tunisia","LBN","Lebanon","Export",6,15813.547,15691.996,13510.148,18067.026,18031.733,
"H5","TUN"," Total","Tunisia","LBN","Lebanon","Import",5,9898.359,9900.241,8691.898,10150.989,11456.666,
"H5","TUN"," Total","Tunisia","LBR","Liberia","Export",6,949.328,1356.836,1583.975,1680.136,1394.057,
"H5","TUN"," Total","Tunisia","LBR","Liberia","Import",5,,181.726,353.68,,2080.778,
"H5","TUN"," Total","Tunisia","LBY","Libya","Export",6,497325.692,538871.546,450604.006,645673.842,793602.127,
"H5","TUN"," Total","Tunisia","LBY","Libya","Import",5,52780.116,69844.724,57524.598,77244.105,181735.456,
"H5","TUN"," Total","Tunisia","LKA","Sri Lanka","Export",6,724.886,54.377,30.079,177.851,79.287,
"H5","TUN"," Total","Tunisia","LKA","Sri Lanka","Import",5,1986.204,4339.418,5649.692,5323.741,4929.991,
"H5","TUN"," Total","Tunisia","LSO","Lesotho","Export",6,16.71,,,,,
"H5","TUN"," Total","Tunisia","LSO","Lesotho","Import",5,,4.776,8.467,4.007,5.101,
"H5","TUN"," Total","Tunisia","LTU","Lithuania","Export",6,931.561,1024.189,4124.249,1769.367,17803.878,
"H5","TUN"," Total","Tunisia","LTU","Lithuania","Import",5,5395.874,11484.827,6470.94,16963.743,39124.714,
"H5","TUN"," Total","Tunisia","LUX","Luxembourg","Export",6,11936.328,2525.82,1347.805,3815.107,5734.645,
"H5","TUN"," Total","Tunisia","LUX","Luxembourg","Import",5,10535.255,8526.812,5873.006,8478.637,9898.435,
"H5","TUN"," Total","Tunisia","LVA","Latvia","Export",6,659.207,556.983,483.238,444.303,616.407,
"H5","TUN"," Total","Tunisia","LVA","Latvia","Import",5,2669.022,3711.938,4187.978,10822.054,3511.719,
"H5","TUN"," Total","Tunisia","MAC","Macao","Export",6,9.796,125.659,68.062,298.2,34.674,
"H5","TUN"," Total","Tunisia","MAC","Macao","Import",5,861.349,554.006,464.135,119.574,2.58,
"H5","TUN"," Total","Tunisia","MAR","Morocco","Export",6,228097.825,236909.812,203518.587,253451.608,274071.2,
"H5","TUN"," Total","Tunisia","MAR","Morocco","Import",5,105006.808,97125.921,98039.822,132591.817,123464.175,
"H5","TUN"," Total","Tunisia","MDA","Moldova","Export",6,13.359,5.602,296.261,398.071,92.189,
"H5","TUN"," Total","Tunisia","MDA","Moldova","Import",5,119.35,4764.075,1583.401,6207.087,2645.685,
"H5","TUN"," Total","Tunisia","MDG","Madagascar","Export",6,2853.074,2842.117,11537.853,11906.23,7801.856,
"H5","TUN"," Total","Tunisia","MDG","Madagascar","Import",5,276.021,333.296,114.498,398.274,336.76,
"H5","TUN"," Total","Tunisia","MDV","Maldives","Export",6,159.126,154.453,246.725,287.007,309.397,
"H5","TUN"," Total","Tunisia","MDV","Maldives","Import",5,972.066,26.337,32.002,1.589,1.665,
"H5","TUN"," Total","Tunisia","MEX","Mexico","Export",6,13448.446,13429.078,15171.511,25226.206,43659.74,
"H5","TUN"," Total","Tunisia","MEX","Mexico","Import",5,38184.586,76948.401,40534.297,53021.883,61625.035,
"H5","TUN"," Total","Tunisia","MHL","Marshall Islands","Export",6,,,,7.374,,
"H5","TUN"," Total","Tunisia","MHL","Marshall Islands","Import",5,106.184,,12.183,1.312,1.95,
"H5","TUN"," Total","Tunisia","MKD","North Macedonia","Export",6,427.635,781.612,7426.886,1186.802,663.186,
"H5","TUN"," Total","Tunisia","MKD","North Macedonia","Import",5,2603.994,1967.605,65388.629,665.004,909.728,
"H5","TUN"," Total","Tunisia","MLI","Mali","Export",6,14640.471,11223.138,11959.668,12795.438,14373.591,
"H5","TUN"," Total","Tunisia","MLI","Mali","Import",5,6.62,357.502,205.651,441.528,618.653,
"H5","TUN"," Total","Tunisia","MLT","Malta","Export",6,48022.837,32471.39,125105.455,105104.304,204761.615,
"H5","TUN"," Total","Tunisia","MLT","Malta","Import",5,84248.695,81122.216,17934.243,35301.233,46007.528,
"H5","TUN"," Total","Tunisia","MMR","Myanmar","Export",6,,169.641,,,,
"H5","TUN"," Total","Tunisia","MMR","Myanmar","Import",5,232.615,367.314,475.001,297.384,399.564,
"H5","TUN"," Total","Tunisia","MNG","Mongolia","Import",5,,1.516,,0.206,10.979,
"H5","TUN"," Total","Tunisia","MNT","Montenegro","Export",6,16.05,148.122,,,12.864,
"H5","TUN"," Total","Tunisia","MNT","Montenegro","Import",5,,1.157,,1.182,1.245,
"H5","TUN"," Total","Tunisia","MOZ","Mozambique","Export",6,311.847,168.284,83.853,108.217,436.068,
"H5","TUN"," Total","Tunisia","MOZ","Mozambique","Import",5,132.831,270.022,3978.379,697.581,1166.785,
"H5","TUN"," Total","Tunisia","MRT","Mauritania","Export",6,14798.337,11990.449,16326.425,19281.87,16279.927,
"H5","TUN"," Total","Tunisia","MRT","Mauritania","Import",5,1458.841,1647.678,1131.143,2187.92,602.834,
"H5","TUN"," Total","Tunisia","MUS","Mauritius","Export",6,2449.249,4180.899,5271.808,6391.63,5976.513,
"H5","TUN"," Total","Tunisia","MUS","Mauritius","Import",5,527.321,686.091,1412.54,36.888,7827.366,
"H5","TUN"," Total","Tunisia","MWI","Malawi","Export",6,22.041,112.304,,,,
"H5","TUN"," Total","Tunisia","MWI","Malawi","Import",5,741.105,5386.162,495.886,2389.792,1.344,
"H5","TUN"," Total","Tunisia","MYS","Malaysia","Export",6,19317.351,21308.514,21408.636,26939.606,23504.933,
"H5","TUN"," Total","Tunisia","MYS","Malaysia","Import",5,60195.882,49933.44,47713.724,48785.849,69865.105,
"H5","TUN"," Total","Tunisia","NAM","Namibia","Export",6,,,57.477,,,
"H5","TUN"," Total","Tunisia","NAM","Namibia","Import",5,1623.311,584.055,110.299,,22.483,
"H5","TUN"," Total","Tunisia","NCL","New Caledonia","Export",6,540.126,223.578,171.888,244.453,261.431,
"H5","TUN"," Total","Tunisia","NCL","New Caledonia","Import",5,3.934,29.408,,0.099,,
"H5","TUN"," Total","Tunisia","NER","Niger","Export",6,9345.387,10691.171,11294.614,16915.422,10190.845,
"H5","TUN"," Total","Tunisia","NER","Niger","Import",5,,0.385,12.929,26.403,30.87,
"H5","TUN"," Total","Tunisia","NGA","Nigeria","Export",6,7023.889,8814.54,9598.585,7632.234,17223.046,
"H5","TUN"," Total","Tunisia","NGA","Nigeria","Import",5,2460.627,1094.222,413.357,858.02,987.798,
"H5","TUN"," Total","Tunisia","NIC","Nicaragua","Export",6,,10.868,88.59,54.434,141.318,
"H5","TUN"," Total","Tunisia","NIC","Nicaragua","Import",5,152.927,344.602,563.982,584.505,895.395,
"H5","TUN"," Total","Tunisia","NLD","Netherlands","Export",6,363565.365,302712.947,315042.93,432402.787,411272.857,
"H5","TUN"," Total","Tunisia","NLD","Netherlands","Import",5,253734.319,222140.696,207718.551,252875.383,222968.701,
"H5","TUN"," Total","Tunisia","NOR","Norway","Export",6,8933.581,14723.307,19036.472,18551.745,42535.53,
"H5","TUN"," Total","Tunisia","NOR","Norway","Import",5,8306.83,22165.134,13337.707,18515.04,12440.663,
"H5","TUN"," Total","Tunisia","NPL","Nepal","Export",6,,,1.261,,,
"H5","TUN"," Total","Tunisia","NPL","Nepal","Import",5,4.895,120.192,19.903,87.525,75.678,
"H5","TUN"," Total","Tunisia","NRU","Nauru","Export",6,,0.167,,4.556,,
"H5","TUN"," Total","Tunisia","NRU","Nauru","Import",5,29.837,,39.933,24.2,,
"H5","TUN"," Total","Tunisia","NZL","New Zealand","Export",6,7229.961,8448.111,7160.451,5059.513,4325.478,
"H5","TUN"," Total","Tunisia","NZL","New Zealand","Import",5,7961.271,7857.561,3826.818,3800.017,5084.96,
"H5","TUN"," Total","Tunisia","OAS","Other Asia, nes","Export",6,1434.714,1425.24,1404.117,4176.849,11153.799,
"H5","TUN"," Total","Tunisia","OAS","Other Asia, nes","Import",5,170833.185,151590.374,125781.593,127911.506,147821.692,
"H5","TUN"," Total","Tunisia","OMN","Oman","Export",6,10608.175,11753.521,13081.7,17834.603,16749.286,
"H5","TUN"," Total","Tunisia","OMN","Oman","Import",5,6988.697,12464.761,8068.784,32869.653,70014.884,
"H5","TUN"," Total","Tunisia","PAK","Pakistan","Export",6,5806.853,3266.435,18096.256,5185.382,7888.767,
"H5","TUN"," Total","Tunisia","PAK","Pakistan","Import",5,31225.622,29082.253,20690.348,23068.111,32293.063,
"H5","TUN"," Total","Tunisia","PAN","Panama","Export",6,1265.454,1205.088,321.131,985.706,1839.731,
"H5","TUN"," Total","Tunisia","PAN","Panama","Import",5,0.02,0.401,108.3,3.787,2459.008,
"H5","TUN"," Total","Tunisia","PCN","Pitcairn","Export",6,819.748,138.587,,,,
"H5","TUN"," Total","Tunisia","PER","Peru","Export",6,1777.278,1205.777,786.665,1904.532,558.237,
"H5","TUN"," Total","Tunisia","PER","Peru","Import",5,2655.675,1755.579,3282.24,3522.16,5546.962,
"H5","TUN"," Total","Tunisia","PHL","Philippines","Export",6,391.281,121.013,1205.909,2020.98,7154.714,
"H5","TUN"," Total","Tunisia","PHL","Philippines","Import",5,36359.979,21036.138,18365.771,26566.505,28964.898,
"H5","TUN"," Total","Tunisia","PNG","Papua New Guinea","Export",6,54.201,,,69.738,341.151,
"H5","TUN"," Total","Tunisia","POL","Poland","Export",6,164541.187,187884.477,153431.213,159517.448,192473.816,
